0.00.069.037 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.070.397 W srv  llama_server: -----------------
0.00.070.399 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.070.399 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.070.400 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.070.400 W srv  llama_server: -----------------
0.00.072.559 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--Qwen--Qwen2.5-3B-Instruct-GGUF/snapshots/7dabda4d13d513e3e842b20f0d435c732f172cbe/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.235.557 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.443.132 I cmn          init: llama threadpool init, n_threads = 4
0.00.523.047 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.00.529.607 I srv  llama_server: model loaded
0.00.529.609 I srv  llama_server: listening on http://127.0.0.1:8193
0.04.628.949 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
4.52.015.349 I slot print_timing: id  0 | task 11383 |       total time =    1422.30 ms /   246 tokens
4.52.015.349 I slot print_timing: id  0 | task 11383 |    graphs reused =      10947
4.52.015.364 I slot      release: id  0 | task 11383 | stop processing: n_tokens = 245, truncated = 0
4.52.021.729 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.771
4.52.021.751 I slot launch_slot_: id  0 | task 11441 | processing task, is_child = 0
4.54.130.059 I slot print_timing: id  0 | task 11441 | prompt eval time =     175.72 ms /   189 tokens (    0.93 ms per token,  1075.54 tokens per second)
4.54.130.062 I slot print_timing: id  0 | task 11441 |        eval time =    1932.47 ms /    88 tokens (   22.21 ms per token,    45.02 tokens per second)
4.54.130.062 I slot print_timing: id  0 | task 11441 |       total time =    2108.19 ms /   277 tokens
4.54.130.062 I slot print_timing: id  0 | task 11441 |    graphs reused =      11032
4.54.130.077 I slot      release: id  0 | task 11441 | stop processing: n_tokens = 276, truncated = 0
4.54.135.431 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.868 (> 0.100 thold), f_keep = 0.572
4.54.135.447 I slot launch_slot_: id  0 | task 11530 | processing task, is_child = 0
4.54.567.105 I slot print_timing: id  0 | task 11530 | prompt eval time =     174.02 ms /   182 tokens (    0.96 ms per token,  1045.87 tokens per second)
4.54.567.107 I slot print_timing: id  0 | task 11530 |        eval time =     257.54 ms /    12 tokens (   23.41 ms per token,    42.71 tokens per second)
4.54.567.108 I slot print_timing: id  0 | task 11530 |       total time =     431.56 ms /   194 tokens
4.54.567.108 I slot print_timing: id  0 | task 11530 |    graphs reused =      11042
4.54.567.122 I slot      release: id  0 | task 11530 | stop processing: n_tokens = 193, truncated = 0
4.54.572.661 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.440 (> 0.100 thold), f_keep = 0.725
4.54.572.677 I slot launch_slot_: id  0 | task 11543 | processing task, is_child = 0
4.55.125.917 I slot print_timing: id  0 | task 11543 | prompt eval time =     292.44 ms /   318 tokens (    0.92 ms per token,  1087.41 tokens per second)
4.55.125.919 I slot print_timing: id  0 | task 11543 |        eval time =     260.71 ms /    12 tokens (   23.70 ms per token,    42.19 tokens per second)
4.55.125.920 I slot print_timing: id  0 | task 11543 |       total time =     553.15 ms /   330 tokens
4.55.125.920 I slot print_timing: id  0 | task 11543 |    graphs reused =      11052
4.55.125.936 I slot      release: id  0 | task 11543 | stop processing: n_tokens = 329, truncated = 0
4.55.131.865 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.419 (> 0.100 thold), f_keep = 0.426
4.55.132.824 I slot launch_slot_: id  0 | task 11556 | processing task, is_child = 0
4.55.667.006 I slot print_timing: id  0 | task 11556 | prompt eval time =     289.97 ms /   334 tokens (    0.87 ms per token,  1151.85 tokens per second)
4.55.667.008 I slot print_timing: id  0 | task 11556 |        eval time =     244.12 ms /    12 tokens (   22.19 ms per token,    45.06 tokens per second)
4.55.667.009 I slot print_timing: id  0 | task 11556 |       total time =     534.09 ms /   346 tokens
4.55.667.009 I slot print_timing: id  0 | task 11556 |    graphs reused =      11062
4.55.667.028 I slot      release: id  0 | task 11556 | stop processing: n_tokens = 345, truncated = 0
4.55.673.449 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.868 (> 0.100 thold), f_keep = 0.458
4.55.674.624 I slot launch_slot_: id  0 | task 11569 | processing task, is_child = 0
4.56.091.945 I slot print_timing: id  0 | task 11569 | prompt eval time =     175.25 ms /   182 tokens (    0.96 ms per token,  1038.55 tokens per second)
4.56.091.947 I slot print_timing: id  0 | task 11569 |        eval time =     241.96 ms /    12 tokens (   22.00 ms per token,    45.46 tokens per second)
4.56.091.948 I slot print_timing: id  0 | task 11569 |       total time =     417.21 ms /   194 tokens
4.56.091.948 I slot print_timing: id  0 | task 11569 |    graphs reused =      11072
4.56.091.962 I slot      release: id  0 | task 11569 | stop processing: n_tokens = 193, truncated = 0
4.56.098.303 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.819
4.56.098.320 I slot launch_slot_: id  0 | task 11582 | processing task, is_child = 0
4.56.634.142 I slot print_timing: id  0 | task 11582 | prompt eval time =     291.05 ms /   352 tokens (    0.83 ms per token,  1209.41 tokens per second)
4.56.634.145 I slot print_timing: id  0 | task 11582 |        eval time =     244.66 ms /    12 tokens (   22.24 ms per token,    44.96 tokens per second)
4.56.634.145 I slot print_timing: id  0 | task 11582 |       total time =     535.71 ms /   364 tokens
4.56.634.145 I slot print_timing: id  0 | task 11582 |    graphs reused =      11082
4.56.634.163 I slot      release: id  0 | task 11582 | stop processing: n_tokens = 363, truncated = 0
4.56.640.298 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.440 (> 0.100 thold), f_keep = 0.386
4.56.641.755 I slot launch_slot_: id  0 | task 11595 | processing task, is_child = 0
4.57.166.939 I slot print_timing: id  0 | task 11595 | prompt eval time =     281.02 ms /   318 tokens (    0.88 ms per token,  1131.60 tokens per second)
4.57.166.942 I slot print_timing: id  0 | task 11595 |        eval time =     244.06 ms /    12 tokens (   22.19 ms per token,    45.07 tokens per second)
4.57.166.942 I slot print_timing: id  0 | task 11595 |       total time =     525.08 ms /   330 tokens
4.57.166.942 I slot print_timing: id  0 | task 11595 |    graphs reused =      11092
4.57.166.960 I slot      release: id  0 | task 11595 | stop processing: n_tokens = 329, truncated = 0
4.57.173.324 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.419 (> 0.100 thold), f_keep = 0.426
4.57.174.141 I slot launch_slot_: id  0 | task 11608 | processing task, is_child = 0
4.57.814.142 I slot print_timing: id  0 | task 11608 | prompt eval time =     283.39 ms /   334 tokens (    0.85 ms per token,  1178.60 tokens per second)
4.57.814.144 I slot print_timing: id  0 | task 11608 |        eval time =     356.52 ms /    17 tokens (   22.28 ms per token,    44.88 tokens per second)
4.57.814.144 I slot print_timing: id  0 | task 11608 |       total time =     639.90 ms /   351 tokens
4.57.814.145 I slot print_timing: id  0 | task 11608 |    graphs reused =      11107
4.57.814.162 I slot      release: id  0 | task 11608 | stop processing: n_tokens = 350, truncated = 0
4.57.820.072 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.881 (> 0.100 thold), f_keep = 0.886
4.57.820.086 I slot launch_slot_: id  0 | task 11626 | processing task, is_child = 0
4.58.361.245 I slot print_timing: id  0 | task 11626 | prompt eval time =     291.19 ms /   352 tokens (    0.83 ms per token,  1208.81 tokens per second)
4.58.361.248 I slot print_timing: id  0 | task 11626 |        eval time =     249.86 ms /    12 tokens (   22.71 ms per token,    44.02 tokens per second)
4.58.361.248 I slot print_timing: id  0 | task 11626 |       total time =     541.06 ms /   364 tokens
4.58.361.249 I slot print_timing: id  0 | task 11626 |    graphs reused =      11117
4.58.361.268 I slot      release: id  0 | task 11626 | stop processing: n_tokens = 363, truncated = 0
4.58.374.921 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 5209460248328
4.58.375.252 I slot launch_slot_: id  3 | task 11640 | processing task, is_child = 0
5.00.351.058 I slot print_timing: id  3 | task 11640 | prompt eval time =     272.81 ms /   294 tokens (    0.93 ms per token,  1077.68 tokens per second)
5.00.351.061 I slot print_timing: id  3 | task 11640 |        eval time =    1702.89 ms /    78 tokens (   22.12 ms per token,    45.22 tokens per second)
5.00.351.061 I slot print_timing: id  3 | task 11640 |       total time =    1975.70 ms /   372 tokens
5.00.351.061 I slot print_timing: id  3 | task 11640 |    graphs reused =      11193
5.00.351.080 I slot      release: id  3 | task 11640 | stop processing: n_tokens = 371, truncated = 0
5.00.357.100 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.792
5.00.357.124 I slot launch_slot_: id  3 | task 11719 | processing task, is_child = 0
5.02.333.824 I slot print_timing: id  3 | task 11719 | prompt eval time =     272.78 ms /   294 tokens (    0.93 ms per token,  1077.78 tokens per second)
5.02.333.827 I slot print_timing: id  3 | task 11719 |        eval time =    1703.81 ms /    78 tokens (   22.13 ms per token,    45.19 tokens per second)
5.02.333.827 I slot print_timing: id  3 | task 11719 |       total time =    1976.60 ms /   372 tokens
5.02.333.827 I slot print_timing: id  3 | task 11719 |    graphs reused =      11269
5.02.333.846 I slot      release: id  3 | task 11719 | stop processing: n_tokens = 371, truncated = 0
5.02.339.720 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.916 (> 0.100 thold), f_keep = 0.709
5.02.339.736 I slot launch_slot_: id  3 | task 11798 | processing task, is_child = 0
5.03.997.777 I slot print_timing: id  3 | task 11798 | prompt eval time =     270.04 ms /   287 tokens (    0.94 ms per token,  1062.79 tokens per second)
5.03.997.780 I slot print_timing: id  3 | task 11798 |        eval time =    1387.89 ms /    64 tokens (   22.03 ms per token,    45.39 tokens per second)
5.03.997.781 I slot print_timing: id  3 | task 11798 |       total time =    1657.94 ms /   351 tokens
5.03.997.781 I slot print_timing: id  3 | task 11798 |    graphs reused =      11331
5.03.997.799 I slot      release: id  3 | task 11798 | stop processing: n_tokens = 350, truncated = 0
5.04.004.004 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.560 (> 0.100 thold), f_keep = 0.751
5.04.004.019 I slot launch_slot_: id  3 | task 11863 | processing task, is_child = 0
5.06.131.485 I slot print_timing: id  3 | task 11863 | prompt eval time =     395.75 ms /   470 tokens (    0.84 ms per token,  1187.60 tokens per second)
5.06.131.487 I slot print_timing: id  3 | task 11863 |        eval time =    1731.61 ms /    79 tokens (   22.20 ms per token,    45.04 tokens per second)
5.06.131.488 I slot print_timing: id  3 | task 11863 |       total time =    2127.36 ms /   549 tokens
5.06.131.488 I slot print_timing: id  3 | task 11863 |    graphs reused =      11407
5.06.131.508 I slot      release: id  3 | task 11863 | stop processing: n_tokens = 548, truncated = 0
5.06.141.225 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.503 (> 0.100 thold), f_keep = 0.352
5.06.143.673 I slot launch_slot_: id  3 | task 11943 | processing task, is_child = 0
5.07.976.419 I slot print_timing: id  3 | task 11943 | prompt eval time =     296.44 ms /   384 tokens (    0.77 ms per token,  1295.37 tokens per second)
5.07.976.421 I slot print_timing: id  3 | task 11943 |        eval time =    1536.21 ms /    70 tokens (   22.26 ms per token,    44.92 tokens per second)
5.07.976.422 I slot print_timing: id  3 | task 11943 |       total time =    1832.65 ms /   454 tokens
5.07.976.422 I slot print_timing: id  3 | task 11943 |    graphs reused =      11475
5.07.976.441 I slot      release: id  3 | task 11943 | stop processing: n_tokens = 453, truncated = 0
5.07.982.677 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.672 (> 0.100 thold), f_keep = 0.426
5.07.984.949 I slot launch_slot_: id  3 | task 12014 | processing task, is_child = 0
5.09.637.203 I slot print_timing: id  3 | task 12014 | prompt eval time =     268.79 ms /   287 tokens (    0.94 ms per token,  1067.74 tokens per second)
5.09.637.205 I slot print_timing: id  3 | task 12014 |        eval time =    1383.36 ms /    64 tokens (   21.96 ms per token,    45.54 tokens per second)
5.09.637.206 I slot print_timing: id  3 | task 12014 |       total time =    1652.15 ms /   351 tokens
5.09.637.206 I slot print_timing: id  3 | task 12014 |    graphs reused =      11537
5.09.637.222 I slot      release: id  3 | task 12014 | stop processing: n_tokens = 350, truncated = 0
5.09.643.641 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.582 (> 0.100 thold), f_keep = 0.751
5.09.643.670 I slot launch_slot_: id  3 | task 12079 | processing task, is_child = 0
5.11.903.585 I slot print_timing: id  3 | task 12079 | prompt eval time =     388.39 ms /   452 tokens (    0.86 ms per token,  1163.79 tokens per second)
5.11.903.587 I slot print_timing: id  3 | task 12079 |        eval time =    1871.41 ms /    83 tokens (   22.82 ms per token,    43.82 tokens per second)
5.11.903.588 I slot print_timing: id  3 | task 12079 |       total time =    2259.80 ms /   535 tokens
5.11.903.588 I slot print_timing: id  3 | task 12079 |    graphs reused =      11617
5.11.903.610 I slot      release: id  3 | task 12079 | stop processing: n_tokens = 534, truncated = 0
5.11.910.670 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.911 (> 0.100 thold), f_keep = 0.801
5.11.910.689 I slot launch_slot_: id  3 | task 12163 | processing task, is_child = 0
5.13.684.657 I slot print_timing: id  3 | task 12163 | prompt eval time =     394.43 ms /   470 tokens (    0.84 ms per token,  1191.58 tokens per second)
5.13.684.659 I slot print_timing: id  3 | task 12163 |        eval time =    1379.42 ms /    64 tokens (   21.90 ms per token,    45.67 tokens per second)
5.13.684.660 I slot print_timing: id  3 | task 12163 |       total time =    1773.85 ms /   534 tokens
5.13.684.660 I slot print_timing: id  3 | task 12163 |    graphs reused =      11678
5.13.684.681 I slot      release: id  3 | task 12163 | stop processing: n_tokens = 533, truncated = 0
5.13.691.316 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.947 (> 0.100 thold), f_keep = 0.803
5.13.691.333 I slot launch_slot_: id  3 | task 12228 | processing task, is_child = 0
5.15.931.180 I slot print_timing: id  3 | task 12228 | prompt eval time =     391.42 ms /   452 tokens (    0.87 ms per token,  1154.76 tokens per second)
5.15.931.183 I slot print_timing: id  3 | task 12228 |        eval time =    1848.32 ms /    85 tokens (   22.00 ms per token,    45.45 tokens per second)
5.15.931.184 I slot print_timing: id  3 | task 12228 |       total time =    2239.74 ms /   537 tokens
5.15.931.184 I slot print_timing: id  3 | task 12228 |    graphs reused =      11760
5.15.931.205 I slot      release: id  3 | task 12228 | stop processing: n_tokens = 536, truncated = 0
5.15.937.339 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.503 (> 0.100 thold), f_keep = 0.360
5.15.938.930 I slot launch_slot_: id  3 | task 12314 | processing task, is_child = 0
5.17.743.714 I slot print_timing: id  3 | task 12314 | prompt eval time =     301.33 ms /   384 tokens (    0.78 ms per token,  1274.36 tokens per second)
5.17.743.717 I slot print_timing: id  3 | task 12314 |        eval time =    1503.35 ms /    69 tokens (   22.11 ms per token,    45.23 tokens per second)
5.17.743.717 I slot print_timing: id  3 | task 12314 |       total time =    1804.68 ms /   453 tokens
5.17.743.717 I slot print_timing: id  3 | task 12314 |    graphs reused =      11827
5.17.743.737 I slot      release: id  3 | task 12314 | stop processing: n_tokens = 452, truncated = 0
5.28.059.208 I srv    operator(): operator(): cleaning up before exit...
